eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
201712210017,2017,12,21,,0,,14,Australia,12,Australasia & Oceania,Victoria,Melbourne,-37.8182,144.965,1.0,0,The incident occurred along Flinders street.,"12/21/2017: An assailant in a vehicle ran over pedestrians along Flinders Street and the Yarra River in Melbourne, Victoria, Australia. At least one person was killed and 18 other people, including the assailant, were injured in the attack. Saeed Noori, identified as a Muslim extremist, claimed responsibility and stated that he carried out the incident in retaliation for the ""mistreatment of Muslims.""",1,1,1,1,4.0,Lack of Intentionality,0.0,1,0,8,Unarmed Assault,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,14.0,Australia,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,999.0,Multinational,,,,,,,,,Muslim extremists,,,,,,"An unaffiliated individual, identified as Saeed Noori, claimed responsibility for the incident and stated that the attack was carried out in retaliation for the ""mistreatment of Muslims.""",0.0,,,1,1.0,1.0,1.0,8.0,Personal claim,,,,,,,,10,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",,,,,,,,,,,,,,,A white Suzuki SUV was used in the attack.,1.0,0.0,0.0,18.0,0.0,1.0,0,,,,,0.0,,,,,,,,,,,,,,,,"There is doubt that this incident meets terrorism-related criteria. Sources noted that Noori suffers from ""serious mental illness and drug abuse."" Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. The victims also included tourists and civilians from China, India, Ireland, Italy, New Zealand, South Korea, and Venezuela.","""World Briefs: Melbourne car attack victim dies,"" Straits Times, December 30, 2017.","""AUSTRALIA INCIDENT - Melbourne attack has no links to terrorism, Turnbull says,"" EFE, December 22, 2017.","""As it happened: Melbourne CBD attack day two,"" The Age, Victoria, December 22, 2017.",START Primary Collection,-9,-9,1,1,
201802090012,2018,2,9,,0,,14,Australia,12,Australasia & Oceania,Victoria,Melbourne,-37.673883,145.075344,1.0,0,The incident occurred in the Callistemon Rise are of the Mill Park neighborhood.,"02/09/2018: An assailant stabbed Roger Singaravelu at his residence in Mill Park neighborhood, Melbourne, JVictoria, Australia. Singaravelu, who had served as a homestay host to the assailant, was injured in the assault. No group claimed responsibility for the incident; however, authorities arrested and charged Momena Shoma in connection with the attack and stated that Shoma was inspired by the Islamic State of Iraq and the Levant (ISIL).",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,68.0,Named Civilian,Not Applicable,Civilian: Roger Singaravelu,14.0,Australia,,,,,,,,,,,,,,,,,Jihadi-inspired extremists,,,,,,"The specific motive is unknown; however, sources noted that the attack was inspired by the Islamic State of Iraq and the Levant (ISIL). Sources also noted that the assailant's sister admitted to being a member of the Jama'atul Mujahideen Bangladesh (JMB).",0.0,,,1,1.0,1.0,0.0,,,,,,,,,,9,Melee,23.0,Knife or Other Sharp Object,,,,,,,,,,,,,A knife was used in the attack.,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Sister of Bangladeshi student accused of Melbourne stabbing arrested in Dhaka; Police say Asmaul Husna, 22, attacked officers with a knife when they tried to question her,"" The Guardian (London), February 14, 2018.","""USPACOM Web Operations Trend Report 9-15 February 2018,"" Summary, February 21, 2018.","""Woman who stabbed innocent man in ISIS-inspired just attack weeks after entering Australia attended the same university as notorious Islamic State terrorists,"" Mail Online UK, February 12, 2018.",START Primary Collection,-9,-9,0,-9,
201804150050,2018,4,15,,0,,143,New Caledonia,12,Australasia & Oceania,North,Kouaoua district,-21.394603,165.827339,3.0,0,,"04/15/2018: Assailants set fire to a conveyor belt at a Societe Le Nickel (SLN) mining site in Kouaoua, North, New Caledonia. There were no reported casualties in the attack. No group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Societe Le Nickel (SLN),Conveyor Belt,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A mining conveyor belt was damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"""Fire damages New Caledonia nickel mine belt system,"" Radio New Zealand, April 16, 2018.","""Kouaoua serpentine burned again,"" France Television, April 15, 2018.",,START Primary Collection,-9,-9,0,-9,
201805080039,2018,5,8,,0,,143,New Caledonia,12,Australasia & Oceania,North,Kouaoua district,-21.394603,165.827339,3.0,0,,"05/08/2018: Assailants set fire to a conveyor belt at a Societe Le Nickel (SLN) mining site in Kouaoua, North, New Caledonia. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Societe Le Nickel (SLN),Conveyor Belt,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A mining conveyor belt was damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"""Back to the bedside of the serpentine,"" France Television, May 9, 2018.","""Serpentine burned: ""if tomorrow the SLN is closed as much to tell you that it is Kouaoua that closes"".,"" France Television, May 8, 2018.",,START Primary Collection,-9,-9,0,-9,
201805270039,2018,5,27,,0,,14,Australia,12,Australasia & Oceania,New South Wales,Glenreagh,-30.050734,152.976779,1.0,0,The incident occurred along Boundary street.,"05/27/2018: Assailants set fire to St. Paul's Catholic Church in Glenreagh, New South Wales, Australia. There were no reported casualties. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Saint Paul's Catholic Church,Church,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A church was damaged during the event.,0.0,,,,,,,,,,,,,,,,,"""Arsonists suspected,"" Daily Examiner (Grafton, New South Wales), July 4, 2018.",,,START Primary Collection,-9,-9,0,-9,
201806110052,2018,6,11,,0,,143,New Caledonia,12,Australasia & Oceania,North,Kouaoua district,-21.394603,165.827339,3.0,0,,"06/11/2018: Assailants set fire to a conveyor belt at a Societe Le Nickel (SLN) mining site in Kouaoua, North, New Caledonia. There were no reported casualties in the attack. An assailant was arrested in connection with the attack and confessed to carrying out the incident.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Societe Le Nickel (SLN),Conveyor Belt,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,1.0,1.0,1.0,8.0,Personal claim,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A mining conveyor belt was damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"""Another fire attack at New Caledonia nickel mine,"" Radio New Zealand, June 14, 2018.","""The serpentine Kouaoua burned for the 3rd time,"" France Television, June 13, 2018.",,START Primary Collection,-9,-9,0,-9,
201806150022,2018,6,15,,0,,143,New Caledonia,12,Australasia & Oceania,North,Kouaoua district,-21.394603,165.827339,3.0,0,,"06/15/2018: Assailants set fire to a conveyor belt at a Societe Le Nickel (SLN) mining site in Kouaoua, North, New Caledonia. There were no reported casualties in the attack. No group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Societe Le Nickel (SLN),Conveyor Belt,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A mining conveyor belt was damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"""Toughness against the serpentine of Kouaoua,"" France Television, June 18, 2018.",,,START Primary Collection,-9,-9,0,-9,
201806220046,2018,6,22,,0,,143,New Caledonia,12,Australasia & Oceania,North,Kouaoua district,-21.394603,165.827339,3.0,0,,"06/22/2018: Assailants set fire to a conveyor belt at a Societe Le Nickel (SLN) mining site in Kouaoua, North, New Caledonia. There were no reported casualties in the attack. No group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Societe Le Nickel (SLN),Conveyor Belt,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A mining conveyor belt was damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"""Two fires in one night on the serpentine of Kouaoua,"" France Television, June 24, 2018.",,,START Primary Collection,-9,-9,0,-9,
201806230047,2018,6,23,,0,,143,New Caledonia,12,Australasia & Oceania,North,Kouaoua district,-21.394603,165.827339,3.0,0,,"06/23/2018: Assailants set fire to a conveyor belt at a Societe Le Nickel (SLN) mining site in Kouaoua, North, New Caledonia. There were no reported casualties in the attack. No group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Societe Le Nickel (SLN),Conveyor Belt,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A mining conveyor belt was damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"""Two fires in one night on the serpentine of Kouaoua,"" France Television, June 24, 2018.",,,START Primary Collection,-9,-9,0,-9,
201807230042,2018,7,23,,0,,143,New Caledonia,12,Australasia & Oceania,North,Kouaoua district,-21.394603,165.827339,3.0,0,,"07/23/2018: Assailants set fire to a conveyor belt at a Societe Le Nickel (SLN) mining site in Kouaoua, North, New Caledonia. There were no reported casualties in the attack. No group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Societe Le Nickel (SLN),Conveyor Belt,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A mining conveyor belt was damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"""The serpentine burned, a seventh time!,"" France Television, July 24, 2018.",,,START Primary Collection,-9,-9,0,-9,
201808070053,2018,8,7,,0,,143,New Caledonia,12,Australasia & Oceania,North,Kouaoua district,-21.394603,165.827339,3.0,0,,"08/07/2018: Assailants set fire to a conveyor belt at a Societe Le Nickel (SLN) mining site in Kouaoua, North, New Caledonia. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Societe Le Nickel (SLN),Conveyor Belt,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A mining conveyor belt was damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"""Mobilization against mining projects in Kouaoua,"" France Television, August 9, 2018.",,,START Primary Collection,-9,-9,0,-9,
201808080046,2018,8,8,,0,,143,New Caledonia,12,Australasia & Oceania,North,Kouaoua district,-21.394603,165.827339,3.0,0,,"08/08/2018: Assailants set fire to a conveyor belt at a Societe Le Nickel (SLN) mining site in Kouaoua, North, New Caledonia. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Societe Le Nickel (SLN),Conveyor Belt,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A mining conveyor belt was damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"""Mobilization against mining projects in Kouaoua,"" France Television, August 9, 2018.","""More tension at New Caledonian nickel company,"" Radio New Zealand, August 8, 2018.",,START Primary Collection,-9,-9,0,-9,
201808110034,2018,8,11,,0,,143,New Caledonia,12,Australasia & Oceania,North,Kouaoua district,-21.394603,165.827339,3.0,0,,"08/11/2018: Assailants set fire to a conveyor belt at a Societe Le Nickel (SLN) mining site in Kouaoua, North, New Caledonia. There were no reported casualties in the attack. No group claimed responsibility; however, sources noted that the attack was carried in response to ""SLN felling trees and expanding its mining activities.""",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Societe Le Nickel (SLN),Conveyor Belt,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources noted that the attack was carried out in retaliation for ""SLN felling trees and expanding its mining activities.""",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A mining conveyor belt was damaged in the attack.,0.0,,,,,,,,,,,,,,,,,"""SLN closes the mining center of Kouaoua,"" France Television, August 14, 2018.","""New Caledonia protest prompts SLN mine closure,"" Radio New Zealand, August 14, 2018.",,START Primary Collection,-9,-9,0,-9,
201810100044,2018,10,10,,0,,143,New Caledonia,12,Australasia & Oceania,North,Kouaoua district,-21.394603,165.827339,3.0,0,,"10/10/2018: Assailants set fire to a conveyor belt at a Societe Le Nickel (SLN) mining site in Kouaoua, North, New Caledonia. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Societe Le Nickel (SLN),Conveyor Belt,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A conveyor belt was damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""Another fire at New Caledonia mine site,"" Radio New Zealand, October 11, 2018.","""Serpentine SLN Kouaoua still burned,"" France Television, October 11, 2018.",,START Primary Collection,-9,-9,0,-9,
201811070039,2018,11,7,,0,,143,New Caledonia,12,Australasia & Oceania,North,Kouaoua district,-21.39455,165.827248,3.0,0,,"11/07/2018: Assailants set fire to a conveyor belt at a Societe Le Nickel (SLN) mining site in Kouaoua district, North, New Caledonia. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Societe Le Nickel (SLN),Conveyor Belt,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A conveyor belt at a mining site was damaged in the incident.,0.0,,,,,,,,,,,,,,,,,"""Another mine site fire in New Caledonia,"" Radio New Zealand, November 10, 2018.","""Police end blockade of New Caledonia mine,"" Radio New Zealand, November 10, 2018.","""The serpentine Kouaoua still burned,"" France Television, November 8, 2018.",START Primary Collection,-9,-9,0,-9,
201811090001,2018,11,9,,0,,14,Australia,12,Australasia & Oceania,Victoria,Melbourne,-37.813628,144.963057,1.0,0,,"11/09/2018: An assailant exited his car, which was loaded with gas cylinders that caught fire, and proceeded to stab civilians in central Melbourne, Victoria, Australia. One civilian was killed and two others were injured in the attack before the assailant was shot and killed by police. Sources noted that the assailant, Hassan Khalif Shire Ali, had his passport revoked in 2015 because authorities believed he was planning to travel to Syria in order to join the Islamic State of Iraq and the Levant (ISIL).",1,1,1,0,,,0.0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,14.0,Australia,3.0,Police,25.0,Police Security Forces/Officers,Government of Australia,Officers,14.0,Australia,,,,,,,,,Jihadi-inspired extremists,,,,,,"The specific motive is unknown; however, sources noted that Hassan Khalif Shire Ali's passport was cancelled in 2015 because authorities believed he was planning to travel to Syria in order to join the Islamic State of Iraq and the Levant (ISIL).",0.0,,,1,1.0,0.0,0.0,,,,,,,,,,8,Incendiary,20.0,Gasoline or Alcohol,9.0,Melee,23.0,Knife or Other Sharp Object,,,,,,,,,A pickup truck filled with gas cylinders and a knife were used in the attack.,2.0,0.0,1.0,2.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,"The Islamic State of Iraq and the Levant (ISIL)'s Amaq News Agency claimed that Hassan Khalif Shire Ali was ""one of Islamic State fighters;"" however, there was no known connection between Ali and ISIL found. The victims included restaurant owner Sisto Malaspina.","""Police Say Treating Melbourne Stabbing As A Terror Attack,"" AFP (World Service), November 9, 2018.","""Man shot dead after fire,stabbing in Melbourne,"" Oman Observer, November 10, 2018.","""Melbourne knife attacker inspired by Islamic State, police say,"" Reuters Canada, November 10, 2018.",START Primary Collection,-9,-9,0,-9,
201811100040,2018,11,10,,0,,143,New Caledonia,12,Australasia & Oceania,North,Kouaoua district,-21.39455,165.827248,3.0,0,,"11/10/2018: Assailants set fire to a conveyor belt at a Societe Le Nickel (SLN) mining site in Kouaoua district, North, New Caledonia. There were no reported casualties in the attack. This was one of two similar incidents targeting the conveyor belt on the same day. No group claimed responsibility for the attacks.",1,1,1,0,,,1.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Societe Le Nickel (SLN),Conveyor Belt,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A conveyor belt at a mining site was damaged in the incident.,0.0,,,,,,,,,,,,,,,,,"""New Caledonia fire follows end of mine blockade,"" Radio New Zealand, November 12, 2018.","""Two fires in the day of Saturday for Kouaoua serpentine,"" France Television, November 11, 2018.",,START Primary Collection,-9,-9,0,-9,"201811100040, 201811100041"
201811100041,2018,11,10,,0,,143,New Caledonia,12,Australasia & Oceania,North,Kouaoua district,-21.39455,165.827248,3.0,0,,"11/10/2018: Assailants set fire to a conveyor belt at a Societe Le Nickel (SLN) mining site in Kouaoua district, North, New Caledonia. There were no reported casualties in the attack. This was one of two similar incidents targeting the conveyor belt on the same day. No group claimed responsibility for the attacks.",1,1,1,0,,,1.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Societe Le Nickel (SLN),Conveyor Belt,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A conveyor belt at a mining site was damaged in the incident.,0.0,,,,,,,,,,,,,,,,,"""New Caledonia fire follows end of mine blockade,"" Radio New Zealand, November 12, 2018.","""Two fires in the day of Saturday for Kouaoua serpentine,"" France Television, November 11, 2018.","""Kouaoua serpentine once again the target of a fire,"" les Nouvelles Caledoniennes, November 10, 2018.",START Primary Collection,-9,-9,0,-9,"201811100040, 201811100041"
201811220039,2018,11,22,,0,,143,New Caledonia,12,Australasia & Oceania,North,Kouaoua district,-21.39455,165.827248,3.0,0,,"11/22/2018: Assailants set fire to a conveyor belt and damaged 15 trucks at an SLN nickel mining site in Kouaoua district, North, New Caledonia. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Societe Le Nickel (SLN),Nickel Mining Site,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A conveyor belt and fifteen vehicles were damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""New Caledonia mine attack condemned,"" Radio New Zealand, November 22, 2018.",,,START Primary Collection,-9,-9,0,-9,
201812050014,2018,12,5,,0,,143,New Caledonia,12,Australasia & Oceania,North,Kouaoua district,-21.394551,165.827248,3.0,0,,"12/05/2018: Assailants set fire to a conveyor belt at a Societe Le Nickel (SLN) mining site in Kouaoua district, North, New Caledonia. There were no reported casualties in the attack. This was one of two similar incidents targeting the conveyor belt on the same day. No group claimed responsibility for the attacks.",1,1,1,0,,,1.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Societe Le Nickel (SLN),Conveyor Belt,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A mining conveyor was damaged in the incident.,0.0,,,,,,,,,,,,,,,,,"""More fires at New Caledonia's Kouaoua mine,"" Radio New Zealand, December 11, 2018.","""The serpentine of Kouaoua burned that night,"" France Television, December 11, 2018.",,START Primary Collection,-9,-9,0,-9,"201812050014, 201812050015"
201812050015,2018,12,5,,0,,143,New Caledonia,12,Australasia & Oceania,North,Kouaoua district,-21.394551,165.827248,3.0,0,,"12/05/2018: Assailants set fire to a conveyor belt at a Societe Le Nickel (SLN) mining site in Kouaoua district, North, New Caledonia. There were no reported casualties in the attack. This was one of two similar incidents targeting the conveyor belt on the same day. No group claimed responsibility for the attacks.",1,1,1,0,,,1.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Societe Le Nickel (SLN),Conveyor Belt,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A mining conveyor belt was damaged in the incident.,0.0,,,,,,,,,,,,,,,,,"""More fires at New Caledonia's Kouaoua mine,"" Radio New Zealand, December 11, 2018.","""The serpentine of Kouaoua burned that night,"" France Television, December 11, 2018.",,START Primary Collection,-9,-9,0,-9,"201812050014, 201812050015"
201812100018,2018,12,10,,0,,143,New Caledonia,12,Australasia & Oceania,North,Kouaoua district,-21.399115,165.816461,3.0,0,,"12/10/2018: Assailants set fire to a conveyor belt at a Societe Le Nickel (SLN) mining site in Kouaoua distrcit, North, New Caledonia. There were no reported casualties in the attack. No group claimed responsibility for the attack.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Societe Le Nickel (SLN),Conveyor Belt,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,A mining conveyor belt was damaged in the incident.,0.0,,,,,,,,,,,,,,,,,"""More fires at New Caledonia's Kouaoua mine,"" Radio New Zealand, December 11, 2018.","""The serpentine of Kouaoua burned that night,"" France Television, December 11, 2018.",,START Primary Collection,-9,-9,0,-9,
